PlayerID,Season,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
63fe110f05,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
c965042ff0,2021-2022,0.23,0.23,0.45,0.23,0.45,0.30,0.32,0.62,0.30,0.62
ae2acbce03,2021-2022,0.03,0.03,0.06,0.03,0.06,0.05,0.02,0.07,0.05,0.07
e157fba18e,2021-2022,0.13,0.26,0.39,0.09,0.35,0.26,0.25,0.50,0.15,0.39
617fd52da2,2021-2022,0.27,0.38,0.65,0.11,0.50,0.21,0.36,0.57,0.09,0.45
82e2ed3f08,2021-2022,0.22,0.13,0.35,0.22,0.35,0.12,0.09,0.21,0.12,0.21
1f8c534d4c,2021-2022,0.00,0.07,0.07,0.00,0.07,0.01,0.05,0.06,0.01,0.06
ce4f0c8422,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
37899ad7a1,2021-2022,0.00,0.04,0.04,0.00,0.04,0.01,0.01,0.03,0.01,0.03
3a33e4b0c2,2021-2022,0.04,0.07,0.11,0.04,0.11,0.05,0.06,0.12,0.05,0.12
3ad6e04f90,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3d1c618360,2021-2022,0.74,0.11,0.85,0.64,0.74,0.51,0.09,0.61,0.43,0.52
da31bf132f,2021-2022,0.27,0.44,0.71,0.27,0.71,0.23,0.48,0.70,0.23,0.70
a19dfadf10,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.35,0.00,0.35
cae9eb2f48,2021-2022,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.48,0.48,0.48
c7a12d8d96,2021-2022,0.12,0.04,0.16,0.12,0.16,0.06,0.02,0.07,0.06,0.07
041a01bfd6,2021-2022,0.24,0.05,0.29,0.24,0.29,0.20,0.09,0.30,0.20,0.30
15a48de59d,2021-2022,0.00,0.18,0.18,0.00,0.18,0.07,0.03,0.09,0.07,0.09
5fc0d31b6c,2021-2022,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
d19dffb452,2021-2022,0.00,0.00,0.00,0.00,0.00,1.83,0.00,1.83,1.83,1.83
184b819afc,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
db35c43fff,2021-2022,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.11,0.01,0.11
7c72f8564d,2021-2022,0.51,0.05,0.56,0.41,0.46,0.49,0.10,0.59,0.37,0.47
67e8e131ca,2021-2022,0.06,0.37,0.44,0.06,0.44,0.14,0.23,0.37,0.14,0.37
9987703ec0,2021-2022,0.00,0.50,0.50,0.00,0.50,0.17,0.21,0.39,0.17,0.39
0017e6da6a,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
a9db694d69,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5c89890ca0,2021-2022,0.04,0.00,0.04,0.04,0.04,0.08,0.02,0.10,0.08,0.10
6103e6c9f1,2021-2022,0.38,0.00,0.38,0.38,0.38,0.16,0.03,0.19,0.16,0.19
4b27663541,2021-2022,0.78,0.00,0.78,0.78,0.78,0.15,0.30,0.46,0.15,0.46
bf72cf3524,2021-2022,0.24,0.06,0.31,0.24,0.31,0.12,0.07,0.19,0.12,0.19
560636e623,2021-2022,0.06,0.15,0.21,0.06,0.21,0.07,0.26,0.33,0.06,0.32
2706e29739,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1d984fd869,2021-2022,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
1fff5592e4,2021-2022,0.00,0.06,0.06,0.00,0.06,0.01,0.01,0.02,0.01,0.02
409f2fdae9,2021-2022,0.31,0.00,0.31,0.31,0.31,0.07,0.01,0.08,0.07,0.08
e028853f1c,2021-2022,0.66,0.00,0.66,0.66,0.66,0.79,0.08,0.87,0.79,0.87
b0b490a134,2021-2022,0.03,0.07,0.10,0.03,0.10,0.04,0.08,0.12,0.04,0.12
4dd494fa20,2021-2022,0.13,0.00,0.13,0.07,0.07,0.28,0.16,0.45,0.23,0.40
4d7f5dd127,2021-2022,0.03,0.07,0.10,0.03,0.10,0.05,0.03,0.08,0.04,0.08
90052c01e9,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
dd2bb46004,2021-2022,0.23,0.00,0.23,0.23,0.23,0.18,0.13,0.31,0.18,0.31
5170da5004,2021-2022,0.13,0.04,0.18,0.13,0.18,0.09,0.06,0.15,0.09,0.15
cde4d45c62,2021-2022,0.00,1.41,1.41,0.00,1.41,0.30,0.43,0.74,0.30,0.74
64caa1d0c7,2021-2022,0.00,0.00,0.00,0.00,0.00,0.10,0.05,0.15,0.10,0.15
1056a763fc,2021-2022,0.23,0.00,0.23,0.23,0.23,0.08,0.00,0.09,0.08,0.09
19a7d7b42c,2021-2022,0.36,0.13,0.49,0.36,0.49,0.40,0.30,0.70,0.40,0.70
e5ecf9e2d8,2021-2022,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.14,0.04,0.14
474fb5cbb4,2021-2022,0.00,0.00,0.00,0.00,0.00,0.10,0.03,0.13,0.10,0.13
8921338615,2021-2022,0.00,0.00,0.00,0.00,0.00,0.05,0.17,0.22,0.05,0.22
2f814c945a,2021-2022,0.00,0.00,0.00,0.00,0.00,0.21,0.05,0.25,0.21,0.25
02f81f1e56,2021-2022,0.00,0.09,0.09,0.00,0.09,0.06,0.18,0.23,0.06,0.23
626321e6c0,2021-2022,0.16,0.22,0.38,0.16,0.38,0.17,0.10,0.26,0.17,0.26
cbdcb39591,2021-2022,0.12,0.24,0.36,0.12,0.36,0.38,0.26,0.64,0.38,0.64
f5cd05faca,2021-2022,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.03,0.03,0.03
01d87e923b,2021-2022,0.12,0.00,0.12,0.12,0.12,0.03,0.02,0.05,0.03,0.05
f0ee88e97b,2021-2022,0.10,0.10,0.19,0.10,0.19,0.06,0.07,0.13,0.06,0.13
9d9112ff58,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d3a423f418,2021-2022,0.27,0.46,0.73,0.27,0.73,0.33,0.34,0.67,0.32,0.66
43e1d8224e,2021-2022,0.07,0.11,0.18,0.07,0.18,0.12,0.12,0.24,0.12,0.24
15b6741155,2021-2022,0.04,0.00,0.04,0.04,0.04,0.04,0.03,0.08,0.04,0.08
97ae0369d2,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34a0e4d78c,2021-2022,0.04,0.04,0.08,0.04,0.08,0.03,0.06,0.09,0.03,0.09
b6b66a1429,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
facc1c3c5e,2021-2022,0.33,0.00,0.33,0.33,0.33,0.55,0.16,0.71,0.55,0.71
cac246dc60,2021-2022,0.09,0.00,0.09,0.09,0.09,0.04,0.03,0.07,0.04,0.07
bcc6716eae,2021-2022,0.00,0.00,0.00,0.00,0.00,0.22,0.35,0.58,0.22,0.58
936879ae96,2021-2022,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.15,0.07,0.15
e3e09b80a5,2021-2022,0.05,0.00,0.05,0.05,0.05,0.06,0.00,0.07,0.06,0.07
672edc9894,2021-2022,0.18,0.36,0.54,0.18,0.54,0.12,0.28,0.40,0.12,0.40
8c9f9e40ef,2021-2022,0.00,0.00,0.00,0.00,0.00,0.17,0.23,0.40,0.17,0.40
43672e113f,2021-2022,0.35,0.08,0.42,0.35,0.42,0.27,0.12,0.39,0.27,0.39
ed5f2feee1,2021-2022,0.00,0.06,0.06,0.00,0.06,0.03,0.06,0.09,0.03,0.09
5e16ffc1b7,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.87,0.00,0.87
b6809e733f,2021-2022,0.08,0.00,0.08,0.08,0.08,0.12,0.08,0.20,0.12,0.20
60826e9ce0,2021-2022,0.00,0.00,0.00,0.00,0.00,0.36,0.18,0.54,0.35,0.53
73f840e015,2021-2022,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
6bf78f3862,2021-2022,0.27,0.16,0.42,0.27,0.42,0.21,0.18,0.39,0.21,0.39
6bf4132a26,2021-2022,0.00,0.00,0.00,0.00,0.00,0.04,0.18,0.22,0.04,0.22
d36e94e9d1,2021-2022,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10
b07132fdb5,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0886bfb7aa,2021-2022,0.03,0.06,0.09,0.03,0.09,0.04,0.11,0.15,0.04,0.15
bbd7d8fd9d,2021-2022,0.40,0.09,0.49,0.40,0.49,0.42,0.16,0.58,0.42,0.58
47b56ab567,2021-2022,0.00,0.22,0.22,0.00,0.22,0.07,0.17,0.24,0.07,0.24
51b28a92ac,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6a8ce08dcb,2021-2022,0.26,0.26,0.51,0.26,0.51,0.27,0.29,0.55,0.27,0.55
bd698923a8,2021-2022,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.10,0.08,0.10
8f659a0d7d,2021-2022,0.14,0.07,0.21,0.14,0.21,0.20,0.07,0.27,0.20,0.27
407c91b51a,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
750355c403,2021-2022,0.51,0.00,0.51,0.51,0.51,0.19,0.07,0.26,0.19,0.26
2d9d5504de,2021-2022,0.00,0.08,0.08,0.00,0.08,0.28,0.06,0.33,0.28,0.33
b782641cf8,2021-2022,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
5137b47340,2021-2022,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06
489565e28b,2021-2022,0.07,0.00,0.07,0.07,0.07,0.04,0.00,0.04,0.04,0.04
0ae1e47f11,2021-2022,0.00,0.20,0.20,0.00,0.20,0.03,0.17,0.20,0.03,0.20
3908d04b04,2021-2022,0.09,0.38,0.47,0.09,0.47,0.12,0.45,0.57,0.12,0.57
ff6e8029cf,2021-2022,0.09,0.09,0.18,0.09,0.18,0.42,0.04,0.47,0.35,0.40
2577d0a18e,2021-2022,0.18,0.06,0.23,0.18,0.23,0.10,0.05,0.15,0.10,0.15
befa539640,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2b7a02392e,2021-2022,0.35,0.04,0.39,0.27,0.31,0.49,0.11,0.60,0.43,0.54
49077afa4a,2021-2022,0.58,0.00,0.58,0.58,0.58,0.27,0.50,0.77,0.27,0.77
a01bd68633,2021-2022,0.38,0.23,0.61,0.38,0.61,0.26,0.30,0.56,0.26,0.56
f4f5f1bcb0,2021-2022,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
e03256c517,2021-2022,0.08,0.17,0.25,0.08,0.25,0.34,0.25,0.59,0.34,0.59
943ea507b1,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3de31e4acb,2021-2022,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.28,0.28,0.28
1b7919bcca,2021-2022,0.09,0.00,0.09,0.09,0.09,0.16,0.12,0.27,0.16,0.27
9af9afa5c9,2021-2022,0.15,0.31,0.46,0.15,0.46,0.13,0.33,0.46,0.10,0.43
82d48d69c0,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
e2deb1c4b6,2021-2022,0.13,0.13,0.26,0.13,0.26,0.29,0.11,0.40,0.29,0.40
b394b99fa2,2021-2022,0.37,0.22,0.58,0.29,0.51,0.30,0.15,0.45,0.21,0.36
e1f910129c,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.00,0.33
2d54388e20,2021-2022,0.18,0.00,0.18,0.18,0.18,0.27,0.04,0.32,0.27,0.32
d14d02b7e1,2021-2022,0.09,0.14,0.24,0.09,0.24,0.09,0.11,0.21,0.09,0.21
c1246d3dd7,2021-2022,0.00,0.00,0.00,0.00,0.00,0.41,0.14,0.55,0.41,0.55
2a481f07de,2021-2022,0.00,0.00,0.00,0.00,0.00,0.08,0.13,0.21,0.08,0.21
2dadbbfd9e,2021-2022,0.06,0.12,0.18,0.06,0.18,0.19,0.09,0.28,0.19,0.28
9c4d408e7a,2021-2022,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
c84e48a00e,2021-2022,0.03,0.00,0.03,0.03,0.03,0.03,0.02,0.05,0.03,0.05
8f76e42d04,2021-2022,0.08,0.04,0.12,0.08,0.12,0.08,0.11,0.19,0.08,0.19
ac67374eaf,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64ee5f0f4f,2021-2022,0.00,0.08,0.08,0.00,0.08,0.05,0.07,0.13,0.05,0.13
8f5d328340,2021-2022,4.29,0.00,4.29,4.29,4.29,3.48,0.00,3.48,3.48,3.48
8aa3fa183f,2021-2022,0.04,0.04,0.07,0.04,0.07,0.06,0.04,0.10,0.06,0.10
c0a55d2eda,2021-2022,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
69db20fa94,2021-2022,0.24,0.12,0.37,0.24,0.37,0.22,0.11,0.32,0.22,0.32
f1f75c893d,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
484f610c7e,2021-2022,0.88,0.34,1.22,0.88,1.22,0.83,0.13,0.96,0.77,0.89
5fe9948e71,2021-2022,0.21,0.15,0.37,0.21,0.37,0.09,0.15,0.24,0.09,0.24
ad27321987,2021-2022,0.11,0.11,0.22,0.11,0.22,0.18,0.12,0.29,0.18,0.29
d0dc96be4e,2021-2022,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09
7e0dc1678f,2021-2022,0.00,0.00,0.00,0.00,0.00,0.12,0.02,0.14,0.12,0.14
6ee16856d0,2021-2022,0.06,0.13,0.19,0.06,0.19,0.06,0.10,0.17,0.06,0.17
dab5bde320,2021-2022,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
31a38eef44,2021-2022,0.52,0.00,0.52,0.52,0.52,0.54,0.04,0.59,0.53,0.58
6ce36acab2,2021-2022,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.34,0.34,0.34
404c11efd9,2021-2022,0.12,0.12,0.24,0.12,0.24,0.28,0.12,0.40,0.28,0.40
7dc3cbf469,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
c144e71045,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6dfffc4ff4,2021-2022,0.65,0.00,0.65,0.65,0.65,0.50,0.00,0.50,0.50,0.50
770bbf24f2,2021-2022,0.07,0.14,0.21,0.07,0.21,0.23,0.31,0.54,0.16,0.47
b08cda4163,2021-2022,0.14,0.00,0.14,0.14,0.14,0.05,0.03,0.08,0.05,0.08
56f156504f,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9b2b3b754b,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1310762615,2021-2022,0.00,0.00,0.00,0.00,0.00,1.08,0.00,1.08,1.08,1.08
2c150eff4c,2021-2022,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
a58c28b476,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4e4db16d39,2021-2022,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
e49284cb2b,2021-2022,0.00,0.18,0.18,0.00,0.18,0.04,0.10,0.13,0.04,0.13
e2fda0b1d3,2021-2022,0.80,0.08,0.88,0.54,0.63,0.87,0.12,0.98,0.60,0.72
798aabed5b,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.00,0.05
2479398758,2021-2022,0.00,0.00,0.00,0.00,0.00,0.06,0.19,0.25,0.06,0.25
a49d54d441,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
a1cc7441a2,2021-2022,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
cf76d06d88,2021-2022,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.06,0.01,0.06
6586bd8da7,2021-2022,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.07,0.04,0.07
3aad70e7f4,2021-2022,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
57f2729610,2021-2022,0.28,0.42,0.70,0.28,0.70,0.24,0.49,0.72,0.24,0.72
ff7c68c6af,2021-2022,0.06,0.00,0.06,0.06,0.06,0.05,0.02,0.06,0.05,0.06
2958f4d7bb,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
65c7b25092,2021-2022,0.21,0.00,0.21,0.21,0.21,0.38,0.17,0.54,0.38,0.54
527a1d5b0c,2021-2022,0.04,0.08,0.12,0.04,0.12,0.06,0.09,0.15,0.06,0.15
322e7dd140,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d6334ea2f0,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.23,0.00,0.23
cbe3feff62,2021-2022,0.00,0.19,0.19,0.00,0.19,0.05,0.09,0.13,0.05,0.13
708dd1ef06,2021-2022,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
d3cda9b48c,2021-2022,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
74e8f05e92,2021-2022,0.07,0.28,0.35,0.07,0.35,0.10,0.33,0.42,0.10,0.42
4c426f8df9,2021-2022,0.00,0.00,0.00,0.00,0.00,1.41,0.20,1.61,1.41,1.61
2af4b72ac6,2021-2022,1.10,0.00,1.10,1.10,1.10,0.11,0.00,0.11,0.11,0.11
7a795ec4a4,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4194f40cf7,2021-2022,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
40aff79fe4,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
f215ee379a,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.00,0.04
e9e2eee020,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d9126d2121,2021-2022,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.05,0.03,0.05
0aeed1622a,2021-2022,0.04,0.00,0.04,0.04,0.04,0.03,0.01,0.04,0.03,0.04
0b3d0cb952,2021-2022,0.00,0.04,0.04,0.00,0.04,0.01,0.13,0.14,0.01,0.14
9d50c3b37e,2021-2022,0.12,0.06,0.18,0.12,0.18,0.08,0.07,0.15,0.08,0.15
640afb67c9,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1d69610ce6,2021-2022,0.00,0.33,0.33,0.00,0.33,0.01,0.19,0.20,0.01,0.20
ff03e97094,2021-2022,0.33,0.18,0.52,0.30,0.48,0.43,0.13,0.56,0.40,0.54
f897a78a25,2021-2022,0.00,0.00,0.00,0.00,0.00,0.13,0.03,0.16,0.13,0.16
9848dcd6ae,2021-2022,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
3bf7e00d36,2021-2022,0.03,0.00,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05
175271430b,2021-2022,0.00,0.04,0.04,0.00,0.04,0.03,0.04,0.07,0.03,0.07
da80bda210,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.18
be0cff6b32,2021-2022,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
49d4185178,2021-2022,0.66,0.30,0.96,0.59,0.89,0.82,0.20,1.02,0.79,0.99
b073de156c,2021-2022,0.04,0.04,0.08,0.04,0.08,0.11,0.11,0.22,0.11,0.22
0db8ad01e2,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
078618d595,2021-2022,0.50,0.04,0.54,0.38,0.42,0.44,0.24,0.67,0.34,0.57
c354c9cff8,2021-2022,0.22,0.11,0.34,0.22,0.34,0.19,0.17,0.36,0.19,0.36
939b45a69e,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
add132bd14,2021-2022,0.13,0.00,0.13,0.13,0.13,0.02,0.04,0.05,0.02,0.05
beab972c15,2021-2022,0.00,0.22,0.22,0.00,0.22,0.56,0.06,0.62,0.56,0.62
9fbb33c9e4,2021-2022,0.20,0.00,0.20,0.20,0.20,0.12,0.14,0.26,0.12,0.26
48ce2e8471,2021-2022,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.06,0.04,0.06
64c8d324d7,2021-2022,0.29,0.16,0.45,0.29,0.45,0.32,0.12,0.44,0.32,0.44
7feec1423e,2021-2022,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
aff7611fdb,2021-2022,0.04,0.17,0.21,0.04,0.21,0.06,0.12,0.18,0.06,0.18
1c8f6dab0c,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
b1db290077,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
b0fabda09c,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
6ea42dcfaf,2021-2022,0.08,0.24,0.32,0.08,0.32,0.05,0.12,0.17,0.05,0.17
84cb6b7b71,2021-2022,0.57,0.28,0.85,0.57,0.85,0.23,0.44,0.67,0.23,0.67
faab472833,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8a27032e6f,2021-2022,0.09,0.00,0.09,0.09,0.09,0.09,0.00,0.09,0.09,0.09
292243a452,2021-2022,0.15,0.04,0.18,0.11,0.15,0.08,0.02,0.10,0.05,0.07
de833284fc,2021-2022,0.00,0.10,0.10,0.00,0.10,0.03,0.16,0.18,0.03,0.18
3a93776c0c,2021-2022,0.38,0.31,0.69,0.38,0.69,0.30,0.14,0.44,0.30,0.44
8cefdb633a,2021-2022,0.06,0.06,0.12,0.06,0.12,0.06,0.12,0.18,0.06,0.18
a46f219f18,2021-2022,0.09,0.09,0.18,0.09,0.18,0.14,0.11,0.26,0.14,0.26
52a36c1dbd,2021-2022,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
63697f61c2,2021-2022,0.41,0.00,0.41,0.41,0.41,0.30,0.04,0.34,0.30,0.34
64bc10987c,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09
f064f2e23c,2021-2022,0.08,0.00,0.08,0.08,0.08,0.04,0.05,0.09,0.04,0.09
241192ba0e,2021-2022,0.22,0.00,0.22,0.22,0.22,0.16,0.08,0.24,0.16,0.24
2ea7bd9bcc,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
2f6d378d9e,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
db550716b8,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
9f0f549249,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
621fe63515,2021-2022,0.11,0.28,0.39,0.11,0.39,0.11,0.20,0.31,0.11,0.31
b4610ff59b,2021-2022,0.15,0.08,0.23,0.11,0.19,0.17,0.12,0.29,0.14,0.26
2c54eedcb2,2021-2022,0.42,0.00,0.42,0.28,0.28,0.26,0.16,0.42,0.14,0.30
aeb97655a5,2021-2022,0.07,0.00,0.07,0.07,0.07,0.08,0.02,0.10,0.08,0.10
3dc216d562,2021-2022,0.00,0.00,0.00,0.00,0.00,0.12,0.06,0.18,0.12,0.18
3c9914fa14,2021-2022,3.21,0.00,3.21,3.21,3.21,1.64,0.00,1.64,1.64,1.64
2488e48117,2021-2022,0.47,0.18,0.64,0.29,0.47,0.37,0.17,0.55,0.20,0.38
3569d33000,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21068c8455,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cfb3ceb385,2021-2022,0.25,0.15,0.40,0.20,0.35,0.36,0.16,0.52,0.32,0.48
69a41d977e,2021-2022,0.44,0.15,0.59,0.44,0.59,0.26,0.15,0.40,0.26,0.40
fed546d8be,2021-2022,0.16,0.16,0.33,0.16,0.33,0.27,0.12,0.39,0.27,0.39
34c9bd2247,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5612f5490e,2021-2022,0.04,0.00,0.04,0.04,0.04,0.06,0.10,0.16,0.06,0.16
9f6da49e9b,2021-2022,0.00,0.00,0.00,0.00,0.00,0.02,0.14,0.16,0.02,0.16
b07b4eb4b5,2021-2022,0.14,0.14,0.28,0.14,0.28,0.08,0.04,0.11,0.08,0.11
c745b8675b,2021-2022,0.06,0.00,0.06,0.06,0.06,0.03,0.03,0.06,0.03,0.06
175cf93d29,2021-2022,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
38955edce7,2021-2022,0.61,0.73,1.34,0.61,1.34,0.27,0.47,0.74,0.27,0.74
3a34b7692c,2021-2022,0.06,0.11,0.17,0.06,0.17,0.07,0.15,0.22,0.07,0.22
516650511a,2021-2022,0.30,0.00,0.30,0.30,0.30,0.26,0.11,0.37,0.26,0.37
54d3ceebf4,2021-2022,0.55,0.00,0.55,0.55,0.55,0.04,0.08,0.11,0.04,0.11
702cfc2752,2021-2022,0.14,0.00,0.14,0.14,0.14,0.17,0.08,0.25,0.16,0.24
2b91dbecb2,2021-2022,0.11,0.11,0.22,0.11,0.22,0.09,0.03,0.12,0.09,0.12
9b0c6d4657,2021-2022,0.00,0.00,0.00,0.00,0.00,0.19,0.04,0.23,0.19,0.23
890d4c34bf,2021-2022,0.08,0.00,0.08,0.08,0.08,0.04,0.04,0.07,0.04,0.07
1b8cb392a4,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43a4cdc0f1,2021-2022,0.00,0.21,0.21,0.00,0.21,0.32,0.29,0.61,0.32,0.61
f8b3003687,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cf5cfcd6e2,2021-2022,0.00,0.31,0.31,0.00,0.31,0.07,0.08,0.16,0.07,0.16
49353e30af,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d7f634cefe,2021-2022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1607fd24d3,2021-2022,0.58,0.12,0.70,0.58,0.70,0.22,0.12,0.35,0.22,0.35
b4dc6593f2,2021-2022,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.55,0.55,0.55
7f7da19b10,2021-2022,0.08,0.08,0.16,0.08,0.16,0.21,0.10,0.31,0.21,0.31
eee80686ad,2021-2022,0.19,0.09,0.28,0.19,0.28,0.28,0.11,0.40,0.28,0.40
22ff712335,2021-2022,0.00,0.15,0.15,0.00,0.15,0.03,0.12,0.16,0.03,0.16
